Treatment,Segment ID,Council District,Street Name,From Limit Street,To Limit Street,Segment Length,Segment Width,Lane Miles,Completion Date,PROJECT_ID,Resurfacing Description,Treatment Category,Most Recent Inspection Grade,Second Most Recent Inspection Grade,Third Most Recent Inspection Grade,Most Recent Inspection Year,Second Most Recent Inspection Year,Third Most Recent Inspection Year,Functional Class,Days Since Last Maintenance,Number of Maintenance Events,Average Time Between Maintenances,Street Combination,Maintenance Dates
CRCKSL,5092256,1.0,LONGFORD TRL,PEEBLES PASS,KINCARDINE WAY,548,30.0,0.31,3/20/2018 0:00,47260,,PM Crack Seal,B,B,B,2020.0,2018.0,2018.0,Residential,2330,1,,LONGFORD TRL|KINCARDINE WAY|PEEBLES PASS,"['2018-03-20', '2017-04-29', '2016-03-11', '2015-06-13', '2014-12-05', '2014-02-06', '2013-04-22', '2012-10-03', '2011-06-22', '2010-08-25']"
CRCKSL,5092319,1.0,MANAROLA CV,LONGFORD TRL,CUL DE SAC,113,30.0,0.06,3/20/2018 0:00,47265,,PM Crack Seal,F,C,C,2020.0,2018.0,2018.0,Residential,2330,1,,MANAROLA CV|CUL DE SAC|LONGFORD TRL,"['2018-03-20', '2017-04-28', '2016-07-14', '2015-04-09', '2014-08-17', '2013-06-24', '2012-07-18', '2011-09-06', '2010-07-05', '2009-05-26']"
PMOL,2039022,6.0,DEER TRACK,MAVERICK DR,MUSTANG CHASE,1050,20.0,0.4,3/20/2018 0:00,43177,,PM Overlay,C,D,D,2020.0,2018.0,2018.0,Residential,2330,1,,DEER TRACK|MAVERICK DR|MUSTANG CHASE,"['2018-03-20', '2016-12-20', '2015-05-10', '2014-04-07', '2013-02-01', '2012-01-05', '2010-12-08', '2009-09-07', '2008-09-26', '2007-05-30']"
PMOL,2005779,6.0,MAVERICK DR,MUSTANG CHASE,DEER TRACK,750,20.0,0.28,3/20/2018 0:00,43215,,PM Overlay,B,D,D,2020.0,2018.0,2018.0,Residential,2330,1,,MAVERICK DR|DEER TRACK|MUSTANG CHASE,"['2018-03-20', '2017-02-22', '2015-10-17', '2014-11-28', '2014-02-17', '2013-06-05', '2012-08-03', '2011-07-17', '2010-07-05', '2009-05-29']"
CRCKSL,5092284,1.0,PEEBLES PASS,ARMAGH DR,LONGFORD TRL,287,30.0,0.16,3/20/2018 0:00,47292,,PM Crack Seal,D,B,B,2020.0,2018.0,2018.0,Residential,2330,1,,PEEBLES PASS|ARMAGH DR|LONGFORD TRL,"['2018-03-20', '2017-04-19', '2016-05-11', '2014-11-21', '2013-12-10', '2012-09-11', '2011-09-07', '2010-06-29', '2009-08-09', '2009-01-28']"
CRCKSL,5092288,1.0,REEDSPORT TRL,11920,ARMAGH DR,140,30.0,0.08,3/20/2018 0:00,47300,,PM Crack Seal,D,B,B,2020.0,2018.0,2018.0,Residential,2330,1,,REEDSPORT TRL|11920|ARMAGH DR,"['2018-03-20', '2017-02-25', '2016-01-25', '2015-02-27', '2014-06-10', '2013-07-13', '2012-09-25', '2011-09-03', '2010-11-04', '2009-07-18']"
CRCKSL,5092292,1.0,REESPORT TRL,ARMAGH DR,12005,140,30.0,0.08,3/20/2018 0:00,47300,,PM Crack Seal,C,C,C,2020.0,2018.0,2018.0,Residential,2330,1,,REESPORT TRL|12005|ARMAGH DR,"['2018-03-20', '2017-03-08', '2016-04-15', '2015-06-21', '2015-01-30', '2014-02-16', '2013-07-02', '2012-05-06', '2011-10-13', '2010-10-07']"
CRCKSL,5070390,1.0,WHITEFAULDS DR,GARDEN ROSE PATH,11108,148,37.0,0.1,3/20/2018 0:00,47336,,PM Crack Seal,F,D,D,2020.0,2018.0,2018.0,Residential,2330,1,,WHITEFAULDS DR|11108|GARDEN ROSE PATH,"['2018-03-20', '2017-04-08', '2016-04-15', '2015-03-25', '2013-11-08', '2012-10-29', '2011-10-11', '2010-12-30', '2010-01-11', '2009-02-20']"
CRCKSL,5073694,1.0,WHITEFAULDS DR,11108,MINNOCH LN,136,28.0,0.07,3/20/2018 0:00,47336,,PM Crack Seal,D,D,D,2020.0,2018.0,2018.0,Residential,2330,1,,WHITEFAULDS DR|11108|MINNOCH LN,"['2018-03-20', '2016-12-26', '2015-12-16', '2014-12-13', '2014-01-14', '2012-10-29', '2011-12-28', '2011-01-12', '2010-06-11', '2009-01-12']"
CRCKSL,5073696,1.0,WHITEFAULDS DR,MINNOCH LN,CUL DE SAC,210,28.0,0.11,3/20/2018 0:00,47336,,PM Crack Seal,C,C,C,2020.0,2018.0,2018.0,Residential,2330,1,,WHITEFAULDS DR|CUL DE SAC|MINNOCH LN,"['2018-03-20', '2017-01-08', '2015-08-31', '2014-09-04', '2013-07-12', '2012-08-19', '2011-09-01', '2011-01-05', '2009-06-25', '2008-02-24']"
CRCKSL,5070396,1.0,WHITEFAULDS DR,BLUEGOOSE RD,GARDEN ROSE PATH,461,37.0,0.32,3/20/2018 0:00,47336,,PM Crack Seal,D,C,C,2020.0,2018.0,2018.0,Residential,2330,1,,WHITEFAULDS DR|BLUEGOOSE RD|GARDEN ROSE PATH,"['2018-03-20', '2017-07-23', '2016-08-07', '2015-08-01', '2014-11-15', '2013-06-11', '2012-06-19', '2011-10-14', '2010-06-16', '2009-02-18']"
CRCKSL,3336636,1.0,STEPHANS,CANTARRA DR,DE,141,27.0,0.07,3/20/2018 0:00,47318,,PM Crack Seal,F,B,B,2020.0,2018.0,2018.0,Residential,2330,1,,STEPHANS|CANTARRA DR|DE,"['2018-03-20', '2017-08-02', '2016-07-30', '2015-04-08', '2014-02-23', '2012-06-30', '2011-10-11', '2010-11-01', '2010-02-17', '2009-03-22']"
CRCKSL,3336653,1.0,STEPHANS ST,DEAD END,COOMER PATH,93,27.0,0.05,3/20/2018 0:00,47318,,PM Crack Seal,F,B,B,2020.0,2018.0,2018.0,Residential,1732,2,598.0,STEPHANS ST|COOMER PATH|DEAD END,"['2018-03-20', '2016-06-04', '2015-04-16', '2013-02-24', '2011-02-15', '2009-08-07', '2008-02-05', '2006-11-18', '2005-04-19']"
CRCKSL,5283118,1.0,STEPHENS ST,3408,3513,446,30.0,0.25,3/20/2018 0:00,47318,,PM Crack Seal,C,B,B,2020.0,2018.0,2018.0,Residential,2330,1,,STEPHENS ST|3408|3513,"['2018-03-20', '2016-12-24', '2016-07-10', '2015-07-24', '2014-03-04', '2012-06-23', '2011-06-06', '2010-11-06', '2009-07-17', '2008-07-13']"
CRCKSL,5107439,2.0,BOROS DR,PLAYERS PATH,ZOELLER DR,330,30.0,0.09,3/21/2018 0:00,47174,,PM Crack Seal,F,B,D,2022.0,2019.0,2017.0,Residential,1739,2,590.0,BOROS DR|PLAYERS PATH|ZOELLER DR,"['2018-03-21', '2017-08-02', '2016-03-26', '2013-10-21', '2011-11-03', '2010-07-16', '2009-06-06', '2007-10-18', '2006-05-20']"
CRCKSL,5071944,2.0,BOROS DR,MICKELSON DR,PLAYERS PATH,393,28.0,0.21,3/21/2018 0:00,47174,,PM Crack Seal,D,A,D,2022.0,2019.0,2017.0,Residential,1739,2,590.0,BOROS DR|MICKELSON DR|PLAYERS PATH,"['2018-03-21', '2016-07-27', '2015-09-25', '2014-01-29', '2012-10-21', '2011-03-13', '2009-08-12', '2007-07-13', '2005-11-17']"
CRCKSL,3500576,2.0,BRECKENRIDGE DR,OUTFITTER DR,CRESTON RD,298,41.0,0.23,3/21/2018 0:00,47178,,PM Crack Seal,B,C,C,2022.0,2019.0,2017.0,Collector,2329,1,,BRECKENRIDGE DR|CRESTON RD|OUTFITTER DR,"['2018-03-21', '2017-04-29', '2016-08-08', '2015-05-22', '2014-08-17', '2013-09-12', '2012-07-19', '2011-07-29', '2011-01-16', '2010-01-07']"
CRCKSL,5057223,2.0,BRECKENRIDGE DR,CRESTONE RD,4128,163,41.0,0.13,3/21/2018 0:00,47178,,PM Crack Seal,B,B,C,2022.0,2019.0,2017.0,Collector,2329,1,,BRECKENRIDGE DR|4128|CRESTONE RD,"['2018-03-21', '2016-12-15', '2016-06-18', '2015-04-21', '2013-11-26', '2013-03-17', '2011-11-20', '2011-02-20', '2010-02-17', '2009-04-23']"
CRCKSL,5107454,2.0,BUBBA WATSON CV,RIVER PLANTATION DR,CUL DE SAC,147,30.0,0.08,3/21/2018 0:00,47181,,PM Crack Seal,F,D,D,2022.0,2019.0,2017.0,Residential,1739,2,590.0,BUBBA WATSON CV|CUL DE SAC|RIVER PLANTATION DR,"['2018-03-21', '2016-07-18', '2014-10-17', '2013-03-17', '2011-03-30', '2009-07-03', '2007-08-11', '2006-05-10', '2004-05-02']"
CRCKSL,5098242,1.0,CAIRNHILL CT,GARDEN ROSE PATH,CUL DE SAC,248,27.0,0.13,3/21/2018 0:00,47183,,PM Crack Seal,C,C,C,2020.0,2018.0,2018.0,Residential,2329,1,,CAIRNHILL CT|CUL DE SAC|GARDEN ROSE PATH,"['2018-03-21', '2017-03-18', '2016-02-09', '2015-04-12', '2014-03-27', '2013-10-31', '2012-11-29', '2011-06-03', '2010-05-29', '2009-03-16']"
CRCKSL,3540924,2.0,COPPER RIDGE CV,KELBERG TRL,CUL DE SAC,480,27.0,0.25,3/21/2018 0:00,47203,,PM Crack Seal,D,C,D,2022.0,2019.0,2017.0,Residential,2329,1,,COPPER RIDGE CV|CUL DE SAC|KELBERG TRL,"['2018-03-21', '2016-10-20', '2016-01-16', '2015-06-07', '2013-12-18', '2012-11-12', '2011-10-04', '2010-08-05', '2009-08-20', '2008-08-22']"
CRCKSL,3564881,2.0,CREEDE DR,CRESTONE RD,4209,137,27.0,0.07,3/21/2018 0:00,47206,,PM Crack Seal,D,B,C,2022.0,2019.0,2017.0,Residential,2329,1,,CREEDE DR|4209|CRESTONE RD,"['2018-03-21', '2016-10-06', '2015-09-14', '2014-08-24', '2013-11-14', '2013-01-06', '2011-10-03', '2010-11-04', '2009-07-14', '2008-06-22']"
CRCKSL,5054875,2.0,CREEDE DR,4213,CRESTONE RD,541,27.0,0.28,3/21/2018 0:00,47206,,PM Crack Seal,C,C,C,2022.0,2019.0,2017.0,Residential,2329,1,,CREEDE DR|4213|CRESTONE RD,"['2018-03-21', '2017-02-18', '2016-06-11', '2015-05-17', '2014-07-30', '2013-05-10', '2011-12-11', '2011-02-04', '2009-11-23', '2009-03-07']"
CRCKSL,5077238,2.0,CRESCENDO LN,RUBY HILLS RD,MEMPHIS BELLE RD,801,30.0,0.46,3/21/2018 0:00,47207,,PM Crack Seal,B,B,C,2022.0,2019.0,2017.0,Residential,2329,1,,CRESCENDO LN|MEMPHIS BELLE RD|RUBY HILLS RD,"['2018-03-21', '2017-01-31', '2016-01-16', '2015-05-21', '2014-06-29', '2013-05-03', '2011-10-04', '2010-07-05', '2009-05-04', '2008-09-27']"
CRCKSL,5056760,1.0,CROSNE ST,RODERICK LAWSON LN,BARNS TRL,389,28.0,0.21,3/21/2018 0:00,47210,,PM Crack Seal,D,C,C,2020.0,2018.0,2018.0,Residential,2329,1,,CROSNE ST|BARNS TRL|RODERICK LAWSON LN,"['2018-03-21', '2017-04-01', '2016-04-16', '2015-03-30', '2014-07-28', '2013-07-29', '2012-06-30', '2011-02-26', '2010-01-15', '2009-02-06']"
CRCKSL,5070376,1.0,CULZEAN DR,LADYWELL LN,GARDEN ROSE PATH,254,27.0,0.13,3/21/2018 0:00,47211,,PM Crack Seal,D,C,C,2020.0,2018.0,2018.0,Residential,2329,1,,CULZEAN DR|GARDEN ROSE PATH|LADYWELL LN,"['2018-03-21', '2017-08-28', '2016-04-22', '2015-05-24', '2014-11-16', '2013-11-19', '2013-02-01', '2012-04-08', '2011-05-31', '2010-06-07']"
CRCKSL,3540893,2.0,DEER CHASE TRL,ARBOR HILLS LN,10024,54,27.0,0.07,3/21/2018 0:00,47212,,PM Crack Seal,A,C,C,2022.0,2019.0,2017.0,Residential,2329,1,,DEER CHASE TRL|10024|ARBOR HILLS LN,"['2018-03-21', '2017-04-10', '2016-05-17', '2015-07-20', '2014-05-07', '2013-03-11', '2011-09-06', '2010-06-02', '2009-11-30', '2008-08-20']"
CRCKSL,5117542,2.0,DEER CHASE TRL,GERTRUDIS LOOP,10029,746,30.0,0.42,3/21/2018 0:00,47212,,PM Crack Seal,A,A,A,2022.0,2019.0,2017.0,Residential,2329,1,,DEER CHASE TRL|10029|GERTRUDIS LOOP,"['2018-03-21', '2017-01-27', '2015-11-30', '2014-09-05', '2013-12-29', '2013-01-11', '2012-01-07', '2011-06-13', '2010-06-24', '2009-04-15']"
CRCKSL,3188647,2.0,DEER CHASE TRL,KLEBERG TRL,ARBOR HILL LN,700,37.0,0.5,3/21/2018 0:00,47212,,PM Crack Seal,F,F,F,2022.0,2019.0,2017.0,Collector,2329,1,,DEER CHASE TRL|ARBOR HILL LN|KLEBERG TRL,"['2018-03-21', '2016-12-31', '2016-01-23', '2015-02-10', '2014-03-14', '2012-10-05', '2011-08-11', '2010-06-26', '2009-05-06', '2008-01-30']"
CRCKSL,5062702,2.0,EPIC KNOLL DR,ARBOR HILL LN,MATTHEW ST,146,30.0,0.08,3/21/2018 0:00,47221,,PM Crack Seal,D,B,C,2022.0,2019.0,2017.0,Residential,2329,1,,EPIC KNOLL DR|ARBOR HILL LN|MATTHEW ST,"['2018-03-21', '2017-07-29', '2016-04-16', '2015-03-10', '2014-06-17', '2013-06-04', '2012-05-04', '2011-01-31', '2009-12-28', '2008-11-05']"
CRCKSL,5062706,2.0,EPIC KNOLL DR,MATTHEW ST,LITTLE THEATER BND,160,30.0,0.09,3/21/2018 0:00,47221,,PM Crack Seal,D,B,D,2022.0,2019.0,2017.0,Residential,2329,1,,EPIC KNOLL DR|LITTLE THEATER BND|MATTHEW ST,"['2018-03-21', '2017-05-08', '2016-02-04', '2015-09-12', '2014-08-19', '2013-07-13', '2012-05-18', '2011-02-17', '2009-09-22', '2008-10-08']"
CRCKSL,5062710,2.0,FEBO WAY,LITTLE THEATER BND,10009,151,30.0,0.09,3/21/2018 0:00,47226,,PM Crack Seal,F,D,F,2022.0,2019.0,2017.0,Residential,2329,1,,FEBO WAY|10009|LITTLE THEATER BND,"['2018-03-21', '2016-11-22', '2016-03-02', '2015-03-10', '2014-02-03', '2013-05-24', '2012-10-07', '2011-09-10', '2010-03-11', '2009-05-23']"
CRCKSL,3540920,2.0,ARBOR HILL LN,DEER CHASE TRL,5709,128,27.0,0.07,3/21/2018 0:00,47158,,PM Crack Seal,D,B,B,2022.0,2019.0,2017.0,Residential,2329,1,,ARBOR HILL LN|5709|DEER CHASE TRL,"['2018-03-21', '2017-04-02', '2016-05-02', '2015-04-13', '2013-12-12', '2012-12-19', '2012-07-30', '2011-09-11', '2010-08-17', '2009-09-01']"
CRCKSL,5062700,2.0,ARBOR HILL LN,EPIC KNOLL DR,LITTLE THEATER BND,438,30.0,0.25,3/21/2018 0:00,47158,,PM Crack Seal,C,C,D,2022.0,2019.0,2017.0,Residential,2329,1,,ARBOR HILL LN|EPIC KNOLL DR|LITTLE THEATER BND,"['2018-03-21', '2017-05-01', '2016-01-25', '2014-10-11', '2013-04-02', '2012-01-04', '2010-10-08', '2010-01-23', '2008-12-03', '2008-01-27']"
CRCKSL,5062696,2.0,ARBOR HILL LN,LITTLE THEATER BND,5705,135,30.0,0.08,3/21/2018 0:00,47158,,PM Crack Seal,C,C,C,2022.0,2019.0,2017.0,Residential,2329,1,,ARBOR HILL LN|5705|LITTLE THEATER BND,"['2018-03-21', '2017-08-22', '2016-11-03', '2015-08-13', '2014-08-23', '2013-03-04', '2011-12-21', '2011-01-28', '2010-06-03', '2009-05-05']"
CRCKSL,3432006,1.0,BARNS TRL,GLEBE PATH,ST MERRYN RD,178,28.0,0.09,3/21/2018 0:00,47166,,PM Crack Seal,C,C,C,2020.0,2018.0,2018.0,Residential,2329,1,,BARNS TRL|GLEBE PATH|ST MERRYN RD,"['2018-03-21', '2017-04-18', '2016-08-03', '2015-07-18', '2014-05-30', '2013-07-24', '2012-11-11', '2011-12-03', '2010-11-27', '2009-11-12']"
CRCKSL,5056764,1.0,BARNS TRL,CROSNE ST,10900,132,28.0,0.07,3/21/2018 0:00,47166,,PM Crack Seal,C,D,D,2020.0,2018.0,2018.0,Residential,2329,1,,BARNS TRL|10900|CROSNE ST,"['2018-03-21', '2017-05-07', '2016-05-14', '2015-02-16', '2014-02-19', '2013-03-29', '2012-05-29', '2010-12-01', '2009-10-02', '2008-09-11']"
CRCKSL,5280475,2.0,BAYTHORNE DR,CATTLE BARON PATH,BLAZE DR,320,28.0,0.17,3/21/2018 0:00,47167,,PM Crack Seal,A,A,A,2022.0,2019.0,2017.0,Residential,2134,2,195.0,BAYTHORNE DR|BLAZE DR|CATTLE BARON PATH,"['2018-03-21', '2017-08-02', '2017-01-23', '2016-07-31', '2016-02-03', '2015-05-28', '2014-10-09', '2014-02-27', '2013-08-18']"
CRCKSL,5280468,2.0,BAYTHORNE DR,SLATER DR,CATTLE BARON PATH,299,28.0,0.16,3/21/2018 0:00,47167,,PM Crack Seal,A,B,A,2022.0,2019.0,2017.0,Residential,2134,2,195.0,BAYTHORNE DR|CATTLE BARON PATH|SLATER DR,"['2018-03-21', '2017-10-11', '2017-02-24', '2016-10-05', '2016-04-19', '2015-07-12', '2015-02-06', '2014-09-19', '2014-04-03']"
CRCKSL,5280480,2.0,BAYTHORNE DR,DYER DR,VERTEX BLVD,195,28.0,0.1,3/21/2018 0:00,47167,,PM Crack Seal,D,B,B,2022.0,2019.0,2017.0,Residential,2134,2,195.0,BAYTHORNE DR|DYER DR|VERTEX BLVD,"['2018-03-21', '2017-11-21', '2017-04-16', '2016-08-13', '2016-02-11', '2015-06-14', '2014-10-26', '2014-05-25', '2013-12-01']"
CRCKSL,5280477,2.0,BAYTHORNE DR,BLAZE DR,DYER DR,157,28.0,0.08,3/21/2018 0:00,47167,,PM Crack Seal,A,B,B,2022.0,2019.0,2017.0,Residential,2134,2,195.0,BAYTHORNE DR|BLAZE DR|DYER DR,"['2018-03-21', '2017-06-25', '2017-01-10', '2016-05-14', '2015-09-05', '2015-02-06', '2014-05-08', '2013-09-21', '2013-03-31']"
CRCKSL,5098240,1.0,GARDEN ROSE PATH,CAIRNHILL CT,WHITEFAULDS DR,207,27.0,0.11,3/21/2018 0:00,47229,,PM Crack Seal,F,C,C,2020.0,2018.0,2018.0,Residential,2329,1,,GARDEN ROSE PATH|CAIRNHILL CT|WHITEFAULDS DR,"['2018-03-21', '2017-02-17', '2016-05-06', '2015-10-15', '2014-11-29', '2014-07-06', '2013-09-19', '2012-08-10', '2011-05-09', '2010-08-11']"
CRCKSL,5070380,1.0,GARDEN ROSE PATH,WHITEFAULDS DR,CULZEAN DR,182,27.0,0.09,3/21/2018 0:00,47229,,PM Crack Seal,D,C,C,2020.0,2018.0,2018.0,Residential,2329,1,,GARDEN ROSE PATH|CULZEAN DR|WHITEFAULDS DR,"['2018-03-21', '2016-11-11', '2016-02-04', '2014-08-12', '2013-09-25', '2013-01-19', '2012-04-03', '2011-02-11', '2010-01-21', '2009-01-17']"
CRCKSL,5070387,1.0,GARDEN ROSE PATH,CULZEAN DR,KIRKLAND HILL PATH,321,27.0,0.16,3/21/2018 0:00,47229,,PM Crack Seal,C,C,C,2020.0,2018.0,2018.0,Residential,2329,1,,GARDEN ROSE PATH|CULZEAN DR|KIRKLAND HILL PATH,"['2018-03-21', '2017-03-02', '2016-03-11', '2015-05-15', '2014-06-09', '2013-05-22', '2012-04-23', '2011-12-03', '2011-02-08', '2009-12-15']"
CRCKSL,5098238,1.0,GARDEN ROSE PATH,DUNLOP TER,CAIRNHILL CT,425,27.0,0.22,3/21/2018 0:00,47229,,PM Crack Seal,B,C,C,2020.0,2018.0,2018.0,Residential,2329,1,,GARDEN ROSE PATH|CAIRNHILL CT|DUNLOP TER,"['2018-03-21', '2016-10-06', '2015-11-14', '2014-09-25', '2013-09-12', '2012-11-22', '2012-05-08', '2011-03-25', '2010-01-19', '2009-03-01']"
CRCKSL,5098236,1.0,GARDEN ROSE PATH,KIRKOSWALD RD,DUNLOP TER,278,27.0,0.14,3/21/2018 0:00,47229,,PM Crack Seal,B,C,C,2020.0,2018.0,2018.0,Residential,2329,1,,GARDEN ROSE PATH|DUNLOP TER|KIRKOSWALD RD,"['2018-03-21', '2017-05-28', '2016-08-11', '2015-03-12', '2014-05-09', '2013-03-24', '2012-02-08', '2010-11-08', '2010-04-04', '2008-10-26']"
CRCKSL,5117658,2.0,GERTRUDIS LOOP,OLD LOCKHART RD,DEER CHASE TRL,226,30.0,0.13,3/21/2018 0:00,47231,,PM Crack Seal,C,B,A,2022.0,2019.0,2017.0,Residential,2329,1,,GERTRUDIS LOOP|DEER CHASE TRL|OLD LOCKHART RD,"['2018-03-21', '2016-12-10', '2016-01-26', '2015-02-05', '2014-02-27', '2013-09-14', '2012-06-16', '2011-05-25', '2010-11-22', '2009-10-29']"
CRCKSL,5117662,2.0,GERTRUDIS LOOP,DEER CHASE TRL,CRESCENDO LN,934,30.0,0.53,3/21/2018 0:00,47231,,PM Crack Seal,C,B,B,2022.0,2019.0,2017.0,Residential,2329,1,,GERTRUDIS LOOP|CRESCENDO LN|DEER CHASE TRL,"['2018-03-21', '2017-04-15', '2016-09-14', '2015-05-28', '2014-09-03', '2013-11-07', '2013-04-29', '2012-06-30', '2011-08-16', '2010-06-02']"
CRCKSL,5117664,2.0,GERTRUDIS LOOP,CRESCENDO LN,DEER CHASE TRL,484,30.0,0.28,3/21/2018 0:00,47231,,PM Crack Seal,B,B,A,2022.0,2019.0,2017.0,Residential,2329,1,,GERTRUDIS LOOP|CRESCENDO LN|DEER CHASE TRL,"['2018-03-21', '2017-03-31', '2015-10-29', '2015-01-15', '2014-01-19', '2013-01-25', '2011-11-07', '2011-01-14', '2010-06-27', '2009-07-03']"
CRCKSL,3432012,1.0,GLEBE PATH,BARNS TRL,RODERICK LAWSON LN,539,27.0,0.28,3/21/2018 0:00,47232,,PM Crack Seal,C,C,C,2020.0,2018.0,2018.0,Residential,2329,1,,GLEBE PATH|BARNS TRL|RODERICK LAWSON LN,"['2018-03-21', '2016-12-24', '2016-01-06', '2014-10-06', '2014-05-07', '2013-02-15', '2012-04-23', '2011-05-08', '2010-04-06', '2009-05-27']"
CRCKSL,3432050,1.0,GLEBE PATH,RODERICK LAWSON LN,HELMS DEEP DR,284,27.0,0.15,3/21/2018 0:00,47232,,PM Crack Seal,D,C,C,2020.0,2018.0,2018.0,Residential,2329,1,,GLEBE PATH|HELMS DEEP DR|RODERICK LAWSON LN,"['2018-03-21', '2017-01-05', '2016-06-08', '2015-06-09', '2014-03-13', '2013-04-30', '2012-09-14', '2011-08-29', '2010-11-15', '2009-09-12']"
CRCKSL,5056748,1.0,HELMS DEEP DR,TREVONE PATH,GLEBE PATH,771,28.0,0.19,3/21/2018 0:00,47238,,PM Crack Seal,F,F,F,2020.0,2018.0,2018.0,Residential,2329,1,,HELMS DEEP DR|GLEBE PATH|TREVONE PATH,"['2018-03-21', '2017-08-01', '2016-03-16', '2014-10-25', '2014-02-03', '2012-11-12', '2011-11-02', '2011-05-17', '2010-02-07', '2009-09-10']"
CRCKSL,3540951,2.0,KLEBERG TRL,COPPER RIDGE CV,5828,157,37.0,0.11,3/21/2018 0:00,47252,,PM Crack Seal,D,B,D,2022.0,2019.0,2017.0,Collector,2329,1,,KLEBERG TRL|5828|COPPER RIDGE CV,"['2018-03-21', '2017-03-08', '2016-02-02', '2015-01-24', '2014-03-30', '2013-04-24', '2012-03-20', '2011-02-04', '2009-08-26', '2008-07-08']"
CRCKSL,5054800,2.0,KLEBERG TRL,5829,PINNACLE CREST LOOP,156,38.0,0.11,3/21/2018 0:00,47252,,PM Crack Seal,F,C,D,2022.0,2019.0,2017.0,Collector,2329,1,,KLEBERG TRL|5829|PINNACLE CREST LOOP,"['2018-03-21', '2016-11-24', '2015-10-15', '2014-09-11', '2013-08-18', '2012-10-27', '2011-10-15', '2010-10-09', '2009-05-21', '2007-12-10']"
CRCKSL,3188645,2.0,KLEBERG TRL,DEER CHASE TRL,COPPER RIDGE CV,285,37.0,0.2,3/21/2018 0:00,47252,,PM Crack Seal,F,F,F,2022.0,2019.0,2017.0,Collector,2329,1,,KLEBERG TRL|COPPER RIDGE CV|DEER CHASE TRL,"['2018-03-21', '2017-02-03', '2015-12-14', '2014-11-29', '2013-09-02', '2012-09-16', '2011-10-25', '2011-02-24', '2010-07-29', '2009-08-15']"
CRCKSL,5054823,2.0,KLEBERG TRL,PINNACLE CREST LOOP,PINNACLE CREST LOOP,311,38.0,0.22,3/21/2018 0:00,47252,,PM Crack Seal,B,B,A,2022.0,2019.0,2017.0,Collector,2329,1,,KLEBERG TRL|PINNACLE CREST LOOP|PINNACLE CREST LOOP,"['2018-03-21', '2017-04-26', '2016-05-03', '2015-05-25', '2014-03-12', '2013-08-28', '2012-09-22', '2011-12-15', '2010-08-20', '2009-07-12']"
CRCKSL,5070372,1.0,LADYWELL LN,CULZEAN DR,KIRKLAND HILL PATH,380,27.0,0.19,3/21/2018 0:00,47254,,PM Crack Seal,C,C,C,2020.0,2018.0,2018.0,Residential,2329,1,,LADYWELL LN|CULZEAN DR|KIRKLAND HILL PATH,"['2018-03-21', '2017-06-06', '2016-07-22', '2015-10-24', '2014-12-16', '2014-01-06', '2013-07-04', '2012-07-14', '2011-10-12', '2010-12-08']"
CRCKSL,5062719,2.0,LITTLE THEATER BND,CIRCLE,ARBOR HILL LN,253,30.0,0.14,3/21/2018 0:00,47258,,PM Crack Seal,D,B,D,2022.0,2019.0,2017.0,Residential,2329,1,,LITTLE THEATER BND|ARBOR HILL LN|CIRCLE,"['2018-03-21', '2017-09-13', '2016-08-23', '2016-01-15', '2014-11-30', '2014-01-28', '2013-03-13', '2012-02-20', '2011-03-13', '2010-03-02']"
CRCKSL,5062712,2.0,LITTLE THEATER BND,EPIC KNOLL DR,FEBO WAY,245,30.0,0.14,3/21/2018 0:00,47258,,PM Crack Seal,C,B,D,2022.0,2019.0,2017.0,Residential,2329,1,,LITTLE THEATER BND|EPIC KNOLL DR|FEBO WAY,"['2018-03-21', '2017-04-07', '2016-07-12', '2014-12-10', '2013-10-20', '2012-08-04', '2011-03-21', '2009-11-15', '2009-01-06', '2008-03-14']"
CRCKSL,5062717,2.0,LITTLE THEATER BND,FEBO WAY,CIRCLE,270,30.0,0.15,3/21/2018 0:00,47258,,PM Crack Seal,C,A,C,2022.0,2019.0,2017.0,Residential,2329,1,,LITTLE THEATER BND|CIRCLE|FEBO WAY,"['2018-03-21', '2016-09-23', '2015-12-04', '2014-09-22', '2013-10-25', '2012-08-18', '2011-12-12', '2011-02-09', '2009-11-09', '2009-03-12']"
CRCKSL,5062742,2.0,MATTHEW ST,BRADSHAW RD,EPIC KNOLL DR,183,30.0,0.1,3/21/2018 0:00,47267,,PM Crack Seal,F,B,D,2022.0,2019.0,2017.0,Residential,2329,1,,MATTHEW ST|BRADSHAW RD|EPIC KNOLL DR,"['2018-03-21', '2017-02-27', '2015-11-12', '2014-11-23', '2013-12-31', '2013-02-11', '2011-09-20', '2010-12-12', '2010-04-15', '2009-08-03']"
CRCKSL,3350057,5.0,MEADOWSOUTH LN,1420,WADING POOL PATH,42,28.0,0.02,3/21/2018 0:00,47268,,PM Crack Seal,A,B,B,2022.0,2019.0,2017.0,Residential,2329,1,,MEADOWSOUTH LN|1420|WADING POOL PATH,"['2018-03-21', '2017-06-30', '2016-03-22', '2015-02-05', '2014-05-03', '2013-07-19', '2012-06-27', '2011-04-23', '2010-05-21', '2009-07-11']"
